Gene	VHL	ZNF512B	EPAS1	PBRM1	TCEB1	HIF1A	TCEB2	MDFI	APC	CUL2	ARNT	FBXW11	SH3BP5	SQSTM1	VEGFA	DST	HSP90AA1	TP53	DDX41	RBX1	KDR	PIK3CA	SYNE1	ABL1	MLH1	GOLGA2	SPTBN1	BPTF	FYN	ESR2	MTOR	RUFY1	SMAD2	TNIK	SMAD3	RAB39B	MACF1	TRAF6	GABARAPL2	GLI3	NCSTN	UIMC1	SIAH1	SLU7	SMAD9	MGAT1	DISC1	SMAD1	KEAP1	KRTAP10-3	SOS1	CANX	SMURF2	PDZD2	GRIP2	NRXN1	CRK	SKIL	RELA	TRAF5	TRAF3IP1	SMAD4	SEC13	TXNDC17	SIPA1L1	TGFBR1	MSH3	MAPK6	APH1B	MYO16	SEC16B	EXOSC8	EGFR	CMTM6	TBC1D9B	CTNNB1	AP2B1	ATXN1	FLT1	CEP70	TNKS	CDC5L	PCNA	PLCG2	TOE1	SMURF1	XRCC6	PPHLN1	GFI1B	KDM3B	GRB2	GSK3B	SETD2	AKT1	ATN1	EXOC1	MAP1LC3B	UBC	GABARAPL1	IRAK1
TCGA-BP-4766-01																																																																																																				
TCGA-BP-4346-01																																																																																																				
TCGA-A3-3363-01																																																																																																				
TCGA-BP-4345-01																																																																																																				
TCGA-CJ-4899-01																																																																																																				
TCGA-BP-4760-01																																																																																																				
TCGA-B0-4841-01																																																																																																				
TCGA-B8-5546-01																																																																																																				
TCGA-BP-4169-01																																																																																																				
TCGA-B8-4143-01																																																																																																				
TCGA-A3-3336-01																																																																																																				
TCGA-BP-4756-01																																																																																																				
TCGA-CJ-4878-01																																																																																																				
TCGA-DV-5575-01																																																																																																				
TCGA-CJ-4902-01																																																																																																				
TCGA-BP-5000-01																																																																																																				
TCGA-CZ-5988-01																																																																																																				
TCGA-B0-4813-01																																																																																																				
TCGA-B0-4694-01																																																																																																				
TCGA-BP-5202-01																																																																																																				
TCGA-B0-4838-01																																																																																																				
TCGA-B2-3923-01																																																																																																				
TCGA-B0-5084-01																																																																																																				
TCGA-BP-5201-01																																																																																																				
TCGA-DV-5565-01																																																																																																				
TCGA-BP-4173-01																																																																																																				
TCGA-B0-4691-01																																																																																																				
TCGA-B2-5633-01																																																																																																				
TCGA-B0-4839-01																																																																																																				
TCGA-CZ-5452-01																																																																																																				
TCGA-DV-5574-01																																																																																																				
TCGA-BP-4177-01																																																																																																				
TCGA-B0-4817-01																																																																																																				
TCGA-DV-5576-01																																																																																																				
TCGA-CJ-4870-01																																																																																																				
TCGA-BP-4795-01																																																																																																				
TCGA-B8-A54D-01																																																																																																				
TCGA-B0-5098-01																																																																																																				
TCGA-BP-4972-01																																																																																																				
TCGA-BP-4799-01																																																																																																				
TCGA-CJ-4882-01																																																																																																				
TCGA-CJ-4640-01																																																																																																				
TCGA-BP-4326-01																																																																																																				
TCGA-BP-5185-01																																																																																																				
TCGA-B8-4619-01																																																																																																				
TCGA-BP-4347-01																																																																												
