>CRK,4.758568861952005
DDX5,PIK3CA,any
DDX5,TP53,any
PIK3CA,CRK,any
>EREG,4.691631097086033
EREG,EGFR,any
EGFR,TP53,any
TP53,HDAC2,any
>EREG,5.002608294073453
EREG,EGFR,any
EGFR,TP53,any
EREG,ERBB2,any
>EREG,5.049608597836459
EREG,EGFR,any
EGFR,TP53,any
EGFR,CDH1,any
>EREG,4.912510998798696
EREG,EGFR,any
EGFR,TP53,any
EGFR,TLN1,any
>EREG,4.747276525172458
EREG,EGFR,any
EGFR,JAK2,any
EGFR,TP53,any
>SP1,5.473059584457037
SP1,TP53,any
COL1A2,SP1,any
COL1A2,SMAD4,any
>SP1,5.474233191861987
SP1,TP53,any
SP1,SMAD4,any
SP1,TERT,any
>SP1,5.453164392212224
SMAD4,MEF2C,any
SP1,TP53,any
SP1,SMAD4,any
>SP1,5.714380260047349
TP53,APC,any
TP53,SP1,any
SP1,SMAD4,any
>SP1,5.493110036360961
SP1,TP53,any
SP1,HDAC2,any
HDAC2,SMAD4,any
>ABL2,5.334980176600882
ABL2,ERBB2,any
EGFR,TP53,any
ABL2,EGFR,any
>ABL2,5.038139621784875
EGFR,TP53,any
ABL2,EGFR,any
ABL2,ERBB3,any
>ABL2,5.036616139763093
TP53,PTEN,any
EGFR,TP53,any
ABL2,EGFR,any
>ABL2,5.320960040275281
EGFR,TP53,any
EGFR,TLN1,any
ABL2,EGFR,any
>ABL2,5.073342997541877
ABL2,ERBB4,any
EGFR,TP53,any
ABL2,EGFR,any
>SMARCA4,5.18699021738159
