Gene	TP53	SKP2	RB1	TRIP13	PTEN	EGFR	FOXM1	BCL2L1	CCNE1	PLK3	FADD	BID	TK1	CREB3	CDKN2A	GRB2	PIK3CA	PIK3R1	TFDP1	UFD1L	MDM2	REL	SETDB1	AKT1	APC	CDK6	PRKAA1	S100A8	UBE2I	FOXA1	EXOC3	SMN1	ANG	MAX	GHR	MYC	CCNB1	YY1	WNK1	SOX2	RICTOR	NEDD8	CDKN1A	CHGB	MTOR	HSP90AA1	RAP1B	TTC5	DYRK2	PPP1CA	CASP10	CDC42	CTNNB1	ARNT	CCNK	PRKAB2	CTNNA1	HIF1A	CTTN	BAK1	TNFRSF10B	CEP72	ALX4	RIPK1	TP73	CRKL	MAP4K1	USP7	TAF9	FDXR	MCM10	LAMA4	SELENBP1	LZTR1	BARD1	UBE3A	RAD1	SP1	HOMEZ	CHD3	SUMO1	PDGFRB	EXOC7	TAP1	JUN	HDAC2	ATM	PRMT1	COMT	CCNA2	KAT2B	ARIH2	XRCC6	SH2D1A	COPS5	SFN	CDC5L	ATF2	TARS	TARSL2	TSC2
Rank	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
GeneName	TP53	SKP2	RB1	TRIP13	PTEN	EGFR	FOXM1	BCL2L1	CCNE1	PLK3	FADD	BID	TK1	CREB3	CDKN2A	GRB2	PIK3CA	PIK3R1	TFDP1	UFD1L	MDM2	REL	SETDB1	AKT1	APC	CDK6	PRKAA1	S100A8	UBE2I	FOXA1	EXOC3	SMN1	ANG	MAX	GHR	MYC	CCNB1	YY1	WNK1	SOX2	RICTOR	NEDD8	CDKN1A	CHGB	MTOR	HSP90AA1	RAP1B	TTC5	DYRK2	PPP1CA	CASP10	CDC42	CTNNB1	ARNT	CCNK	PRKAB2	CTNNA1	HIF1A	CTTN	BAK1	TNFRSF10B	CEP72	ALX4	RIPK1	TP73	CRKL	MAP4K1	USP7	TAF9	FDXR	MCM10	LAMA4	SELENBP1	LZTR1	BARD1	UBE3A	RAD1	SP1	HOMEZ	CHD3	SUMO1	PDGFRB	EXOC7	TAP1	JUN	HDAC2	ATM	PRMT1	COMT	CCNA2	KAT2B	ARIH2	XRCC6	SH2D1A	COPS5	SFN	CDC5L	ATF2	TARS	TARSL2	TSC2
TCGA-NC-A5HD-01															1					1																				1																										1								1															1												
TCGA-66-2737-01															1								1					1												1														1		1																	1																												
TCGA-33-AASD-01															1								1																							1								1		1																																													
TCGA-33-AASI-01															1									1														1		1						1									1									1																																				1	
TCGA-18-3412-01															1										1																																		1								1																																		
TCGA-56-A4BW-01															1											1														1																									1																																				
TCGA-34-8454-01															1																	1								1																																																													
TCGA-63-A5MV-01															1																				1					1	1																										1																																		
TCGA-77-A5G6-01															1																							1		1																1																																													
TCGA-90-7964-01															1																									1																	1																																												
TCGA-66-2780-01															1																									1																			1															1																					1						
TCGA-77-8156-01															1																									1																									1																																				
TCGA-77-A5G7-01															1																									1																																																													
TCGA-34-8456-01															1																									1																																																													
TCGA-56-7580-01															1																									1																																																													
TCGA-NC-A5HI-01															1																									1																																																													
TCGA-43-8118-01															1																									1																																																													
TCGA-77-A5GA-01															1																									1																																																													
TCGA-63-7021-01															1																									1																																																													
TCGA-77-8131-01															1																																																		1																																				
TCGA-63-A5MM-01															1																																																																																						
TCGA-98-A53B-01															1																																																																																						
TCGA-68-8251-01															1																																																																																						
TCGA-56-8308-01															1																																																																																						
TCGA-90-A59Q-01															1																																																																																						
TCGA-98-8021-01															1																																																																																						
TCGA-18-5595-01																	1			1																				1									1																	1								1															1												
TCGA-85-A50M-01																		1							1							1					1																				1												1													1																			
TCGA-63-A5MW-01																		1							1							1					1																																1																																
TCGA-56-7823-01																			1																					1																																																													
TCGA-56-A4ZK-01																			1																					1																																																													
TCGA-98-A53C-01																			1																																																																																		
TCGA-33-AASB-01																			1																																																																																		
TCGA-22-A5C4-01																				1		1																																												1								1															1												
TCGA-56-8201-01																				1																																														1								1															1												
TCGA-77-A5G3-01																				1																																														1								1															1												
TCGA-52-7811-01																					1			1																							1		1																																																				
TCGA-33-A5GW-01																					1																										1																																																						
TCGA-43-8115-01																						1																		1																								1																																					
TCGA-J1-A4AH-01																						1																		1																																																													
TCGA-21-1083-01																						1																																																																															
TCGA-90-7767-01																						1																																																																															
TCGA-98-A53I-01																							1					1												1														1		1								1									1																												
TCGA-NC-A5HE-01																							1					1												1														1		1																	1																											1	
TCGA-77-8139-01																							1									1								1														1																			1																												
TCGA-77-6845-01																								1																1						1																					1																																		
TCGA-39-5030-01																									1														1		1																1																																												
TCGA-68-7755-01																									1																																																																												
TCGA-63-A5MR-01																										1														1																																																													
TCGA-22-1005-01																										1																																									1																																		
TCGA-77-8150-01																										1																																																																											
TCGA-92-8063-01																										1																																																																											
TCGA-92-8065-01																												1												1																																																													
TCGA-33-4587-01																														1										1																																																													
TCGA-60-2714-01																														1																																																																							
TCGA-85-8355-01																																	1							1								1																			1																																		
TCGA-NC-A5HM-01																																						1				1													1																																														
TCGA-56-7822-01																																							1																																																														
TCGA-58-A46N-01																																								1																1																																													
TCGA-77-7338-01																																								1																								1																																					
TCGA-77-6843-01																																								1																											1																																		
TCGA-60-2709-01																																								1																																															1														
TCGA-39-5022-01																																								1																																																					1								
TCGA-O2-A52V-01																																								1																																																												1	
TCGA-79-5596-01																																								1																																																												1	
TCGA-56-8503-01																																								1																																																													
TCGA-98-7454-01																																								1																																																													
TCGA-98-A53J-01																																								1																																																													
TCGA-85-8353-01																																								1																																																													
TCGA-43-A475-01																																								1																																																													
TCGA-56-7582-01																																								1																																																													
TCGA-85-8049-01																																								1																																																													
TCGA-77-7335-01																																								1																																																													
TCGA-85-8580-01																																								1																																																													
TCGA-NC-A5HQ-01																																								1	
