SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
89	33	14	70	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,AGAP2,RHOA,MAP3K1,IGF1R,ESR1,GRB2,GATA3,FYN,MACF1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN
90	34	14	71	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,MAP3K1,IGF1R,ESR1,GRB2,GATA3,FYN,MACF1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN
91	34	14	71	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,MAP3K1,IGF1R,ESR1,GRB2,GATA3,FYN,MACF1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN
92	34	14	71	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,MAP3K1,IGF1R,ESR1,GRB2,GATA3,FYN,MACF1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN
93	35	14	72	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,MAP3K1,IGF1R,ESR1,GRB2,GATA3,FYN,MACF1,RAC1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN
94	36	14	72	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,FYN,MACF1,RAC1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN
95	36	14	72	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,FYN,MACF1,RAC1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN
96	36	14	72	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,FYN,MACF1,RAC1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN
97	36	14	72	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,FYN,MACF1,RAC1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN
98	36	15	71	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,FYN,MACF1,RAC1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN,CACNA1A
99	38	15	72	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN,CACNA1A
100	38	15	72	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN,CACNA1A
101	38	15	72	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN,CACNA1A
102	39	15	72	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN,CACNA1A
103	39	15	72	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN,CACNA1A
104	39	15	72	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN,CACNA1A
105	39	15	72	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN,CACNA1A
106	39	15	72	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN,CACNA1A
107	39	16	71	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN,CACNA1A,NCK1
108	39	16	71	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN,CACNA1A,NCK1
109	39	16	71	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN,CACNA1A,NCK1
110	39	16	71	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN,CACNA1A,NCK1
111	39	16	71	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN,CACNA1A,NCK1
112	39	16	71	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,IREB2,MAPK14,TTN,CACNA1A,NCK1
113	39	17	70	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,TTN,CACNA1A,NCK1
114	39	17	70	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,TTN,CACNA1A,NCK1
115	40	17	70	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,TTN,CACNA1A,NCK1
116	40	19	68	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,NRXN1,CACNA1A,NCK1
117	40	19	68	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,NRXN1,CACNA1A,NCK1
118	40	21	66	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,NRXN1,CACNA1A,NCK1,OMA1,SMAD9
119	40	21	66	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,NRXN1,CACNA1A,NCK1,OMA1,SMAD9
120	41	22	65	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,NRXN1,CACNA1A,TNS3,NCK1,OMA1,SMAD9
121	42	22	66	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,NRXN1,CACNA1A,TNS3,NCK1,OMA1,SMAD9
122	43	22	66	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,JUN,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,NRXN1,CACNA1A,TNS3,NCK1,OMA1,SMAD9
123	43	22	66	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,JUN,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,NRXN1,CACNA1A,TNS3,NCK1,OMA1,SMAD9
124	43	23	65	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,JUN,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,NRXN1,RELN,CACNA1A,TNS3,NCK1,OMA1,SMAD9
125	43	23	65	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,JUN,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,NRXN1,RELN,CACNA1A,TNS3,NCK1,OMA1,SMAD9
126	43	24	64	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,JUN,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,TNS3,NCK1,OMA1,SMAD9
127	43	24	64	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,JUN,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,TNS3,NCK1,OMA1,SMAD9
128	44	25	64	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,RAC1,SRC,JUN,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,TNS3,NCK1,OMA1,COL18A1,SMAD9
129	45	25	64	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,SRC,JUN,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,TNS3,NCK1,OMA1,COL18A1,SMAD9
130	45	25	64	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,SRC,JUN,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,TNS3,NCK1,OMA1,COL18A1,SMAD9
131	45	25	64	TP53,PIK3CA,MYC,CCND1,ERBB2,PIK3R1,MAX,RB1,CDH1,EGFR,BRCA1,CTNNB1,PTEN,ERBB3,FOXA1,CDKN1B,APC,VCAN,TERT,SP1,E2F1,AKT1,MYB,ATM,CDC42,CCNE1,ABL1,AGAP2,SMAD4,RHOA,PRDM1,MAP3K1,IGF1R,ESR1,GRB2,MTOR,GATA3,NCOR1,FYN,MACF1,SMAD2,RAC1,SRC,JUN,PAK1,ITIH1,MCL1,NLRC4,ATXN1,VAV2,GCN1L1,SUPT6H,ANKS1B,CRK,IKBKB,ONECUT1,CTNNA1,IREB2,MAPK14,SETDB1,TTN,TNIK,NRXN1,RELN,CACNA1A,TNS3,NCK1,OMA1,COL18A1,SMAD9
