Gene	TP53	PIK3CA	MYC	CCND1	ERBB2	PIK3R1	MAX	ITIH1	RB1	CDH1	EGFR	MCL1	MYST1	NLRC4	BRCA1	CTNNB1	PTEN	TYRP1	RNASEN	ERBB3	FOXA1	ATXN1	CDKN1B	APC	VAV2	GCN1L1	VCAN	TERT	SP1	SUPT6H	E2F1	ANKS1B	CRK	AKT1	MYB	ATM	IKBKB	CDC42	ONECUT1	CTNNA1	IREB2	MAPK14	CCNE1	ABL1	AGAP2	PDGFRB	SMAD4	RHOA	SETDB1	PRDM1	AR	MAP3K1	IGF1R	TTN	HDAC1	ESR1	GRB2	SMAD3	SOS1	MTOR	TNIK	PLCG1	GATA3	NCOR1	FYN	ITGB4	MACF1	TAF4B	SMAD2	RAC1	ERBB4	JAK1	ITGB3	SRC	NRXN1	MAPK6	NFKB1	RELN	MET	CACNA1A	MYO16	TRRAP	TNS3	DISC1	NFYC	CHD3	JUN	ITGA6	NCK1	RIF1	PAK1	JAK2	OMA1	NRCAM	IRS4	RANBP2	SIPA1L1	COL18A1	ITGB2	MAGI3	INTS4	PMS2	APOB	HSPA12A	PTPN12	HUWE1	DAB1	ITGAM	CDKN1A	PDZD2	SMAD9	CDC5L	SYNE1	MLL3	SETD7	CHGB	HGS	EPB41L1	ATN1	DST	MAP2K4	ESR2	TSC22D1	NOTCH1	TK1	DLG1	CREBBP	PTPRB	STAT3	ATXN7	PPP1CA	DSCAML1	TAF1	TSC2	HTT	NEB	PLXNB3	LPA	BCAR1	BARD1	PTPRJ	USP7	CDKN2A	UBQLN4	TBC1D4	GRIN2B	JAK3	AKAP13	TLN1	TRAF6	UBE2I	CELSR3	GFI1B	LRP1	ATR	PLK3	DMD	STAT6	CRMP1	WNK1	SPEN	KDR	MAGI2	PTPRG	ITGAV	MRE11A	ITGB1	BCAR3	CTNND1	SMAD5	SF3B1	LYN	SKIL	NBN	DNTT	ZFP36L1	PPARG	ABL2	CREB1	SYNGAP1	GSK3B	PRKDC	REL	NOTCH3	ZHX1	ATF7IP	AXIN1	GRIN2A	MEGF8	SIN3A	GOLGA2	TRIM28	TGFA	EGF	ARNT	RANBP10	PLXND1	NEDD9	PRPF40A	TOPBP1
TCGA-B6-A1KF-01	1				1							1																									1																																																																																										1																																																																									
TCGA-AR-A0TX-01	1				1									1													1										1																	1					1																																					1														1				1		1										1																																			1																																							
TCGA-BH-A0AW-01	1				1										1																	1																																																												1																					1																																																																																							
TCGA-EW-A2FR-01	1				1										1																																							1																																																																																																																																																		
TCGA-A2-A3XV-01	1				1															1																																																																																																																																																																																				
TCGA-D8-A1J9-01	1				1																									1						1																		1													1																																																									1																						1	1																																							1		1												
TCGA-C8-A26X-01	1				1																											1											1											1																																																																																																																																1																		
TCGA-D8-A1X5-01	1				1																																1																																																																1		1																																																																																																	
TCGA-A2-A0YJ-01	1				1																																1																																																																																															1																															1																																					
TCGA-D8-A1XT-01	1				1																																1																																																																																																										1																																																									
TCGA-AO-A12D-01	1				1																																																1									1																																																																																																																																										
TCGA-E2-A14P-01	1				1																																																	1																																																																																									1																																																									
TCGA-E2-A152-01	1				1																																																					1											1																					1																																																																																																														
TCGA-A8-A06Z-01	1				1																																																																														1																		1																																													1																						1																				1												
TCGA-AN-A0FV-01	1				1																																																																																															1	1																																																																																																			
TCGA-AR-A254-01	1				1																																																																																																																							1																																																																												
TCGA-EW-A1OZ-01	1				1																																																																																																																																																																																																		1	
TCGA-A2-A0T1-01	1				1																																																																																																																																																																																																			
TCGA-OL-A5RY-01	1				1																																																																																																																																																																																																			
TCGA-A7-A56D-01	1					1														1																																																																																																																		1																																																																		
TCGA-A2-A0SW-01	1					1																																																																																																																										1																																																																								
TCGA-C8-A1HJ-01	1							1															1																															1																																																																																										1											1																									1																				
TCGA-A7-A0CE-01	1								1			1															1																											1																																																																																																																																																		
TCGA-B6-A0IQ-01	1								1			1																																									1																																																																																																																																			1																
TCGA-BH-A1FC-01	1								1			1																																																				1																						1																											1																																																																																							
TCGA-A2-A3XS-01	1								1			1																																																															1																																																																																																																													
TCGA-A2-A0YE-01	1								1								1											1																																																1																									1																																																																																																			
TCGA-E2-A159-01	1								1								1																																																		1																																				1									1																																																																																								
TCGA-A8-A08I-01	1								1								1																																																																																			1																																																																																																				
TCGA-E2-A573-01	1								1								1																																																																																																																																																																												1											
TCGA-E9-A1RB-01	1								1								1																																																																																																																																																																																							
TCGA-A1-A0SK-01	1								1														1														1																																																																																																																																																																			
TCGA-BH-A0E6-01	1								1																			1									1																							1																																																																																																																																												
TCGA-GM-A2DF-01	1								1																												1						1																																																																																																																																																													
TCGA-AN-A0FY-01	1								1																																		1																			1													1																																																																				1																																																						1			
TCGA-AR-A1AQ-01	1								1																																																																																																														1																																																																																	
TCGA-A8-A09X-01	1									1																																																																																																																																																			1																																											
TCGA-A2-A4S3-01	1										1				1																						1																																																																																																																																																																			
TCGA-AR-A2LR-01	1										1																																																																																					1																												1																																																																												
TCGA-A2-A0T2-01	1											1					1											1																																																																			1																																																																																																									
TCGA-AR-A1AR-01	1											1					1																				1																																																																																																																																																																			
TCGA-BH-A0E0-01	1											1																				1																1																																																					1												1																							1																																																																
TCGA-AR-A1AH-01	1											1																									1																																																																												1																							1																																																																
TCGA-B6-A400-01	1											1																															1																																																																																																															1																																														
TCGA-A7-A26I-01	1											1																															1																																																																																																																																																													
TCGA-B6-A0WX-01	1											1																																																								1																																																																																																																																				
TCGA-E9-A244-01	1											1																																																																																																																				1																																																																								
TCGA-BH-A0BL-01	1											1																																																																																																																																																																																												1
TCGA-D8-A1JL-01	1											1																																																																																																																																																																																												
TCGA-A2-A0YM-01	1													1																													1																																											1																																																																																														1																				
TCGA-E2-A155-01	1													1																																																																																							1																																																						1				1													1																												
TCGA-AN-A0AR-01	1																1						1					1	1																																																																								1																										1																1						1																1																																			
TCGA-A7-A4SD-01	1																1						1					1															1																																																																							1																																																																																						
TCGA-GM-A2DB-01	1																1										1																																																																																																																																		1																																											
TCGA-A7-A26F-01	1																1															1																																																																															1																																																																														1											
TCGA-AR-A1AJ-01	1																1																				1						1																																																																																																																																													1																
TCGA-AO-A0J6-01	1																1																				1																	1																																																																																									1																																																									
TCGA-AO-A0J2-01	1																1																				1																																																																																																																																																																			
TCGA-E9-A1ND-01	1																1																																				1																									1				1											1																																																																																																											
TCGA-A7-A4SA-01	1																1																																				1																																																																																																																																																			
TCGA-AR-A0U0-01	1																1																																					1																																																												1																																																																																						
TCGA-D8-A13Z-01	1																1																																																																																	1																																																1								1																																														
TCGA-A2-A0SV-01	1																1																																																																																																	1																																																																																						
TCGA-A8-A07W-01	1																	1																																																																																																																																																																																				1		
TCGA-A2-A0SX-01	1																		1																								1																1																																																																																																																													1																
TCGA-BH-A1F6-01	1																			1																							1											1																																																																	1																																																1																																	
TCGA-A1-A0SP-01	1																						1														1																																																																																																																																																																			
TCGA-A2-A3XT-01	1																						1																															1													1				1																																			1																		1																																																																												
TCGA-BH-A0B9-01	1																						1																																																																																																																			1																																														1																
TCGA-AO-A124-01	1																									1																																																																													1	1									1																				1																																																																			
TCGA-E9-A1NF-01	1																										1																										1											1																																1																																																																																																								
TCGA-A7-A3RF-01	1																										1																																																																												1											1																																																																				1																		
TCGA-A2-A4S1-01	1																											1															1																																																																																			1																								1												1				1																																		
TCGA-BH-A5IZ-01	1																											1																																	1																																																																																																1																											1			1													1
TCGA-EW-A1P4-01	1																											1																																																																																																																							1											1																																										
TCGA-A8-A07C-01	1																															1																																							1																											1																						1																																																																																
TCGA-A7-A13E-01	1																															1																																																																				1	1																							1																																																																												
TCGA-B6-A0RE-01	1																																		1		1																																																																		1																																																			1																																														
TCGA-D8-A142-01	1																																		1																			1																																																																																																																																			1															
TCGA-A2-A3XY-01	1																																				1						1																							1																																								1																																										1																																																				
TCGA-EW-A1PA-01	1																																				1																	1																																																																																									1																																																									
TCGA-EW-A1PH-01	1																																				1																																																																									1																																																																																										
TCGA-JL-A3YW-01	1																																				1																																																																																		1																																															1																																		
TCGA-D8-A1JM-01	1																																				1																																																																																																																																																																			
TCGA-E2-A1LS-01	1																																						1																																																																																																																																																																	
TCGA-EW-A1OY-01	1																																										1									1																																																														1																																																																																						
TCGA-A8-A094-01	1																																											1			1																				1																																																	1																																																																																				
TCGA-A2-A1G1-01	1																																																			1		1																																																																									1																																																																									
TCGA-D8-A1XA-01	1																																																			1																																																																																																																												1																								
TCGA-AN-A0AL-01	1																																																				1	1																																																		1																																							1																																																									
TCGA-C8-A26V-01	1																																																					1									1																																																																1																																												1																													
TCGA-A7-A5ZV-01	1																																																											1																																																					1																														1																																																									
TCGA-GI-A2C9-01	1																																																																		1																																																																																							1																																														
TCGA-A8-A06O-01	1																																																																										1																																																																																																																													
TCGA-AR-A1AI-01	1																																																																																					1																																						1																																																																												
TCGA-E9-A1N8-01	1																																																																																															1																		1																																											1																																											
TCGA-A8-A07U-01	1																																																																																																								1																			1																																																																												
TCGA-A2-A3XX-01	1																																																																																																																																	1																																																																						
TCGA-E9-A243-01	1																																																																																																																																																					1					1																																													
TCGA-AO-A03R-01	1																																																																																																																																																									1																																														
TCGA-AC-A62X-01	1																																																																																																																																																												1																																											
TCGA-E2-A15M-01	1																																																																																																																																																												1																																											
TCGA-BH-A1F0-01	1																																																																																																																																																																							1																																
TCGA-E9-A248-01	1																																																																																																																																																																																																							
TCGA-AR-A5QQ-01	1																																																																																																																																																																																																							
TCGA-AR-A1AN-01	1																																																																																																																																																																																																							
TCGA-BH-A0RX-01	1																																																																																																																																																																																																							
TCGA-D8-A1Y3-01	1																																																																																																																																																																																																							
TCGA-AN-A0XT-01	1																																																																																																																																																																																																							
TCGA-AR-A24P-01	1																																																																																																																																																																																																							
TCGA-E2-A14X-01	1																																																																																																																																																																																																							
TCGA-LL-A5YO-01	1																																																																																																																																																																																																							
TCGA-E2-A1B6-01	1																																																																																																																																																																																																							
TCGA-AN-A0G0-01	1																																																																																																																																																																																																							
TCGA-E2-A105-01		1	1	1	1										1												1																																					1																																																																																																																																								
TCGA-AN-A03Y-01		1	1	1						1																											1																																																																1																																																																																																			
TCGA-B6-A0WW-01		1	1	1								1					1																				1																																																																																																																																																																			
TCGA-A8-A06R-01		1	1	1																			1																											1			1																						1																																																									1				1																																																																
TCGA-D8-A1Y2-01		1	1	1																																	1																																																																																																																																																			1																
TCGA-A2-A04V-01		1	1	1																																	1																																																																																																																																																																			
TCGA-D8-A1XS-01		1	1	1																																																																																						1																																																																																																														
TCGA-A8-A08P-01		1	1	1																																																																																																														1																																																																																						
TCGA-A8-A0A7-01		1	1		1					1																																																																																																																																																						1																																								
TCGA-B6-A0RG-01		1	1		1							1			1																						1																1										1								1																																																		1															1																																																																
TCGA-A8-A08B-01		1	1		1							1																																																																																																																																																																																												
TCGA-AN-A04C-01		1	1		1								1		1																																		1																																														1																																																																																																									
TCGA-LL-A5YN-01		1	1		1																															1							1																																																															1																																																																																														
TCGA-OL-A5S0-01		1	1		1																																						1																																																																																																																																																													
TCGA-D8-A1JP-01		1	1						1																																									1			1	1																																																												1																								1																																																														
TCGA-A8-A08L-01		1	1						1																																																																					1														1															1																																										1					1			1																																1											
TCGA-A2-A0EX-01		1	1							1																		1																																																																																																																																																																												
TCGA-EW-A2FV-01		1	1									1																																																																																																																																																																																												
TCGA-AO-A1KR-01		1	1												1													1									1																																																																																																																																																																			
TCGA-A8-A06P-01		1	1																																		1															1																																																														1																																																																																						
TCGA-A2-A0CP-01		1	1																																		1															1																																																																																					1																															1																													1			
TCGA-E2-A15C-01		1	1																																		1															1																																																																																																																															1																					
TCGA-E9-A1RE-01		1	1																																		1																																																																																																																								1																																											
TCGA-B6-A0X5-01		1	1																																		1																																																																																																																																																																			
TCGA-C8-A12N-01		1	1																																																	1																																																														1																																																																																						
TCGA-AN-A0XS-01		1	1																																																	1																																																																																																																																																				
TCGA-BH-A0H9-01		1	1																																																			1																																																																																																							1																																											
TCGA-C8-A12U-01		1	1																																																												1																																					1																																																																																																				
TCGA-AR-A2LJ-01		1		1	1					1																																																																																											1																																																																																																			
TCGA-BH-A42T-01		1		1	1							1			1																						1																																																																																																																																																																			
TCGA-EW-A1IW-01		1		1	1																1																																	1																																																											1							1																																																																																
TCGA-E2-A14V-01		1		1	1																																								1																																																																							1																																																																																				
TCGA-EW-A1J5-01		1		1		1				1											1																																	1																									1																	1							1											1					1																																								1																																									
TCGA-B6-A40B-01		1		1					1	1		1																																																																																									1																																																																																																			
TCGA-A8-A0A9-01		1		1						1		1																																																																																									1																																																																																																			
TCGA-A2-A0T4-01		1		1						1				1																																																																																							1																																																																											1																								
TCGA-A2-A0YK-01		1		1						1																										1																1		1																																																																																																																																																		
TCGA-A7-A4SB-01		1		1						1																																										1																																																	1																																																																																																			
TCGA-B6-A0IP-01		1		1						1																																												1																																																												1																																																																																						
TCGA-A2-A3KC-01		1		1						1																																																																																											1													1																																																																																						
TCGA-A8-A09C-01		1		1								1															1																																																																										1																																																																																																			
TCGA-BH-A0BV-01		1		1								1																									1																																																																																																																																																																			
TCGA-AN-A03X-01		1		1								1																																								1																																																	1																																																																											1																								
TCGA-BH-A18J-01		1		1								1																																																																																									1																																																																																																			
TCGA-AR-A1AV-01		1		1																							1					1																															1					1																																																																																																																																				
TCGA-E2-A154-01		1		1																											1																																																																																																																														1																																											
TCGA-GM-A3NW-01		1		1																														1			1														1																																																		1																																																																																																			
TCGA-AO-A126-01		1		1																																	1																																																																1																																																																																																			
TCGA-AR-A2LK-01		1		1																																	1																																																																												1																																																																																							
TCGA-C8-A3M8-01		1		1																																																1																																																														1																																																																																						
TCGA-A2-A0EW-01		1		1																																																		1																																															1																																																																																																			
TCGA-E9-A295-01		1		1																																																		1																																																																																							1																1																																											
TCGA-A8-A093-01		1		1																																																												1					1				1																													1																			1																																																																															
TCGA-BH-A0BD-01		1		1																																																																																																	1																																																																																																			
TCGA-C8-A12Y-01		1		1																																																																																																	1																																																																																																			
TCGA-BH-A0W3-01		1		1																																																																																																	1																																																																																																			
TCGA-E2-A15K-01		1		1																																																																																																																																																									1																																											
TCGA-BH-A18I-01		1		1																																																																																																																																																																																																				
TCGA-AN-A0FS-01		1		1																																																																																																																																																																																																				
TCGA-BH-A0EE-01		1			1				1																		1																																	1											1																																																																											1																																																						
TCGA-D8-A27T-01		1			1					1		1																																																																																																																																																																																												
TCGA-A2-A0SY-01		1			1					1											1														1																			1																																																																																																																																																		
TCGA-C8-A3M7-01		1			1					1																																																			1																																																					1																																						1																																																
TCGA-C8-A274-01		1			1					1																																																											1											1																																	1						1																	1																																																																
TCGA-BH-A0B6-01		1			1																		1													1					1										1			1										1			1																					1							1						1									1			1							1	1							1																														1			1																												1							1				
TCGA-AN-A049-01		1			1																																															1																																													1																																																																																																							
TCGA-A8-A08Z-01		1			1																																															1																																																																																											1																																																									
TCGA-AQ-A0Y5-01		1			1																																																																														1																																																																																																																					
TCGA-A7-A4SF-01		1			1																																																																																																1																																																																																																			
TCGA-D8-A1XM-01		1			1																																																																																																																			1																																																																																
TCGA-E9-A1R5-01		1			1																																																																																																																																																								1																																											
TCGA-AR-A24M-01		1				1																	1																																																																																																																																					1										1																																		
TCGA-E9-A1RC-01		1							1				1																																									1									1				1																																																																																																																																					
TCGA-D8-A1JD-01		1							1																1																																							1																																																	1																										1																																							1																						
TCGA-A8-A095-01		1							1																										1																			1																		1																																									1							1																																										1																																						
TCGA-EW-A1IX-01		1							1																																																																																																																																																																																															
TCGA-BH-A18F-01		1								1		1		1																																																																																																																										1																																																																
TCGA-D8-A3Z6-01		1								1		1					1											1																								1																																																																																																																																																				
TCGA-GM-A3XN-01		1								1		1																																																																																																																																																																																												
TCGA-BH-A0BA-01		1								1		1																																																																																																																																																																																												
TCGA-BH-A2L8-01		1								1							1				1									1																1								1									1				1																			1																				1																																																															1																			1												
TCGA-A2-A4S2-01		1								1											1																																																																																																																																																																																			
TCGA-E2-A10F-01		1								1																				1																																																																																																																																													1																													
TCGA-A2-A25A-01		1								1																				1																																																																																																																																																																										
TCGA-AC-A3W6-01		1								1																										1																																							1											1																											1											1																												1								1																																								
TCGA-AC-A3TM-01		1								1																														1								1																																																																																																																																															1									
TCGA-EW-A3E8-01		1								1																																											1																																																																																																												1																																							
TCGA-AC-A5XS-01		1								1																																												1																														1															1							1														1						1							1												1																					1																1																		
TCGA-LQ-A4E4-01		1								1																																																													1																																																																			1					1																		1																																							
TCGA-D8-A1Y1-01		1								1																																																														1																																						1											1																																								1																																							
