SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
78	21	27	44	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,FYN,ZFYVE9,ATXN1
79	21	28	44	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,FYN,ZFYVE9,ATXN1,ERBB3
80	21	28	44	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,FYN,ZFYVE9,ATXN1,ERBB3
81	21	28	44	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,FYN,ZFYVE9,ATXN1,ERBB3
82	22	28	45	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,FYN,ZFYVE9,ATXN1,ERBB3
83	22	28	45	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,FYN,ZFYVE9,ATXN1,ERBB3
84	22	29	44	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,ATXN1,ERBB3
85	22	29	44	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,ATXN1,ERBB3
86	22	29	44	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,ATXN1,ERBB3
87	22	30	43	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,DST,ATXN1,ERBB3
88	22	30	43	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,DST,ATXN1,ERBB3
89	22	31	42	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,DST,ATXN1,ERBB3,ESR2
90	23	31	43	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,DST,ATXN1,ERBB3,ESR2
91	23	31	43	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,DST,ATXN1,ERBB3,ESR2
92	23	32	42	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,ESR2
93	24	32	43	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,ESR2
94	24	32	43	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,ESR2
95	24	32	43	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,ESR2
96	24	33	43	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,ODZ3,ESR2
97	24	33	43	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,ODZ3,ESR2
98	24	33	43	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,ODZ3,ESR2
99	24	33	43	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,ODZ3,ESR2
100	24	33	43	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,ODZ3,ESR2
101	24	34	42	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,RHOA,ODZ3,ESR2
102	24	35	41	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,ESR2
103	24	36	40	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,ESR2
104	24	36	40	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,ESR2
105	24	37	40	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,ESR2
106	25	38	40	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,CBL,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,ESR2
107	25	38	40	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,CBL,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,ESR2
108	25	39	40	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,CBL,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,ESR2
109	25	39	40	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,CBL,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,ZFYVE9,EXPH5,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,ESR2
110	25	43	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,CBL,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,ESR2,ERBB2IP,RELN
111	26	43	38	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,CBL,PTPN11,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,ESR2,ERBB2IP,RELN
112	26	44	38	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,CBL,PTPN11,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,ESR2,ERBB2IP,RELN
113	26	45	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,CBL,PTPN11,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,ESR2,ERBB2IP,RELN,SMAD1
114	26	45	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,CBL,PTPN11,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,ESR2,ERBB2IP,RELN,SMAD1
115	26	45	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,CBL,PTPN11,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,ESR2,ERBB2IP,RELN,SMAD1
116	26	45	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,CBL,PTPN11,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,ESR2,ERBB2IP,RELN,SMAD1
117	26	45	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,CBL,PTPN11,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,ESR2,ERBB2IP,RELN,SMAD1
118	26	46	36	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,CBL,PTPN11,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,ITIH1,ESR2,ERBB2IP,RELN,SMAD1
119	27	47	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,MET,CREBBP,MAX,KIT,CBL,PTPN11,JAK2,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,EXPH5,ATF7IP,DST,ATXN1,ERBB3,BCL2L1,RHOA,ODZ3,COG5,ITIH1,TNIK,ESR2,ERBB2IP,RELN,SMAD1
